to_address, from_address, block_number, datetime, amount_ether
('0xb36419928d22ee837a413e7da0fd6e86dc6fe23e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267978, '2016-04-03 02:02:03', 1.0049536768489078)
('0x2b998f47535e245f6b2d78470cc2d4c3fd356243', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267978, '2016-04-03 02:02:03', 0.4963551948480459)
('0x373fe68eb29c2335cc116da9e86058e6c0dadaea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267979, '2016-04-03 02:03:02', 1.0045204505838425)
('0x921826c579ed974d55b1bbd740c619352bb1658d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267981, '2016-04-03 02:03:15', 1.0014411058933534)
('0xb8f1865aecad2f837cb98cfd76541889eab06594', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267982, '2016-04-03 02:03:36', 1.0008095745903058)
('0x353035e5b3a45064e06c2e2d220bad3150594aa9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267982, '2016-04-03 02:03:36', 1.001994506773944)
('0xf3f40c1d429cd5927656b41777c5ca8beba86352', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267982, '2016-04-03 02:03:36', 1.0050268054648699)
('0x7b807737d33f68ff0f6ace61822cd22b6df57713', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267987, '2016-04-03 02:05:01', 1.0013964193817897)
('0xa782d6a4024a3db10862a81b1f95fcc4ca6c89c5', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267987, '2016-04-03 02:05:01', 1.0198403068988997)
('0x4c47040350549a87cbe683b29501b2c14ce80131', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267987, '2016-04-03 02:05:01', 1.0027764360069973)
('0xb202d9a6314b1494ac463f152f551f7c1c577843', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267987, '2016-04-03 02:05:01', 1.004028691481911)
('0xfac270f1a8832a223f1caff15889c8d894a901d1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1267992, '2016-04-03 02:06:06', 1.3496224531371932)
('0x0cd42b8cc9805f73b24606a3a1d5dc44d4382476', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268024, '2016-04-03 02:13:29', 1.0107958087079203)
('0x3ed2550b2aa94d9119c83a36c8917d86bfb8121f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268024, '2016-04-03 02:13:29', 1.0056481138166065)
('0x7febe5ddc5f4975e8d777a6c41704060d807353b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268025, '2016-04-03 02:13:37', 1.0068039954904011)
('0x8e6a6959ab9e3902d4b5f94644eb47c06e2d7729', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268025, '2016-04-03 02:13:37', 1.0057560587222694)
('0x10d50b62a87413dfd8b111398613f2eb8d819f6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268026, '2016-04-03 02:13:43', 1.0245760444046503)
('0xe9b6523ad9492fc53f2fbb9480958aefc4a4b1c9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268027, '2016-04-03 02:14:03', 1.0019024210310814)
('0x93a9f93ab79c7efda3ad007b2bcd3f3769cd1b0b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268027, '2016-04-03 02:14:03', 1.0288217871808447)
('0x329645cc315afcfcb3814934b902e4d29aa2fe7e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268027, '2016-04-03 02:14:03', 1.0218336352009698)
('0xb2b4188b76453042a4d799751c095229e50d40c2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268028, '2016-04-03 02:14:28', 1.0034065704571844)
('0xb2469268054918ee45e2347e868504de7f3b320d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268028, '2016-04-03 02:14:28', 1.0053033678902137)
('0x0d0f396e9fc00b9162c6ec56e8f4fe0f790c3089', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268075, '2016-04-03 02:25:47', 1.0049990960816615)
('0x7ce5caae03af8e6336789859434a52d19e662f7d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268075, '2016-04-03 02:25:47', 1.0033970151702996)
('0x789f40d61bb6436254d5b5f9cbb8cefb76916d46', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268075, '2016-04-03 02:25:47', 1.0557055646091735)
('0xdd0cb7b4f44b6031707ece42f74044f7777be0da', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268076, '2016-04-03 02:25:55', 1.0069464969394282)
('0x83c7af5d15b644d8d2011e8177df3e518bfa8071', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268078, '2016-04-03 02:26:05', 1.0057685467333566)
('0xc7d44bcd890ef3bb36b1fef99eb966167446a113', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268091, '2016-04-03 02:28:37', 1.0007247491907656)
('0x00006314ee6ba5a9421e4aa6a47c6867a882bd92', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268091, '2016-04-03 02:28:37', 1.0007301555480026)
('0x7eb3adbe247bd6616b9d3086b3162793aca02936', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268091, '2016-04-03 02:28:37', 1.0055538384098777)
('0x00316edaf795a48147f04818035be4fc2d54f50c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268091, '2016-04-03 02:28:37', 1.0024203441573016)
('0x24ebd1c81d864b443c60301afaacbe2530a9c522', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268091, '2016-04-03 02:28:37', 1.1001583310026857)
('0x630f1819c737de0bf8bf049a67a7c849ee7d9445', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268092, '2016-04-03 02:28:48', 0.09640499829762822)
('0x019d52ac4045d98a661e3ca940e0152e671b6328', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268092, '2016-04-03 02:28:48', 1.0095696039169717)
('0x9cf18b3eb373c383a42d06136ba331d766ed9fbb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268093, '2016-04-03 02:29:00', 1.011450526215563)
('0xe38b23f10bab3a5792bcbc4aae83c5a53081d96b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268106, '2016-04-03 02:32:04', 1.0133016362427212)
('0x577852114eae2c9acc6619b51b9c9af25e6344e0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268107, '2016-04-03 02:32:18', 1.0181123827763312)
('0xcf0eb8a74a7f7a7e73f644fa62bd70f3bba42ffc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268107, '2016-04-03 02:32:18', 1.0307377363303654)
('0x2799cc03f27f7332da4ca464c23b8187602a2fb3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268125, '2016-04-03 02:36:25', 1.001968967806764)
('0xed3019d591eaa7b8e6094100d3307c823f86e842', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268126, '2016-04-03 02:36:53', 1.0084950081021589)
('0x2d1d94521e896625f8ec3f65171fa82262da6bcf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268126, '2016-04-03 02:36:53', 1.0262540474698816)
('0xc021d60a7a994214df0de89334eefc99804af9db', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268130, '2016-04-03 02:37:56', 1.0076061085289492)
('0x2c11019375abb1a676b2faabf73b099f164186ff', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268130, '2016-04-03 02:37:56', 1.0006250986929377)
('0x3cf67f45a4f2626428eb73ea950c3e46f07f67ea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268131, '2016-04-03 02:38:09', 0.09813526779644492)
('0x90fad1c12fae83a095f367db9438aa988d545411', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268131, '2016-04-03 02:38:09', 1.011822750825888)
('0x45fe0e379195681d4c1002ea4def348c19a320df', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268131, '2016-04-03 02:38:09', 1.0006674306813736)
('0x7d63ed142f053bac7079e1bffeca38ca14208290', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.0510891367505493)
('0x7014321e0fecdba8395b8dbbf234ce674fdc1cf7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.0021085262290361)
('0xd4888aa8fb3554f9f681a6c1ef7a57ab568226fb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 0.0955875306981178)
('0xcb51c052ddbcc1efcf7b72d1662502e50372d2f3', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.2091658145195674)
('0xcfeb2ca951b24dd41d129781a24d8cd6b22b0869', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.0012584987469209)
('0x24d570d6b723b7da877c4fcd0138a27222b68894', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.0022879642440534)
('0x7638dfdff8e4f50f8eaab73763c359f5575e22ee', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268163, '2016-04-03 02:45:00', 1.0176607459561642)
('0x08742dedb1f50a79b671b56aae7a063fe11fefec', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268164, '2016-04-03 02:45:51', 1.0046518967862959)
('0x451c21c2008e119bdbebe10a065eb585e1d1c533', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268164, '2016-04-03 02:45:51', 1.0021937871289575)
('0xbc51138957418541d28de6b22ec0d6fd5c5fee0b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268204, '2016-04-03 02:55:29', 0.5171497296511297)
('0x962433512b97659ec13ecd6a10f9e79eceb54638', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268205, '2016-04-03 02:55:37', 1.0048259623741673)
('0x85405ebceb3b1c4fabf3bdeb6300cf6c17f9cda9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268206, '2016-04-03 02:56:09', 1.0085967083134963)
('0x875fda37acc6d39301c421ee0afd9829593698e0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268206, '2016-04-03 02:56:09', 1.0016553438241709)
('0xf8be2cd9f4aeff2a3b1ca32fbb31ff7dbbc6ef45', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268206, '2016-04-03 02:56:09', 3.0167469450162074)
('0x4ead4a9d572869c859a9575ef756f8d340ed507c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268206, '2016-04-03 02:56:09', 1.0035668227957475)
('0x917cdd148ebec4699a523905424ee1f7de261258', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268211, '2016-04-03 02:57:25', 1.024066779954172)
('0x4b2bbda51deae6c9892fcef19c6f471fcda16229', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268211, '2016-04-03 02:57:25', 0.5021313618882067)
('0xa6fe10a6ea2ba2b88310dbae453479b20466b6f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268211, '2016-04-03 02:57:25', 1.0008440546559862)
('0xcbca5430f438e4771ef384df0e5a5976e0908a03', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268211, '2016-04-03 02:57:25', 1.000834965778671)
('0x77f190fc96c507f40dc13aadc48d2cafcde5358b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268212, '2016-04-03 02:57:59', 1.0081632090723929)
('0xe69caf06b47c03e79434429286c16b8e54fc452a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268212, '2016-04-03 02:57:59', 1.001843558089455)
('0x0009be88c3bf9e0fd0c43ad84ae994d8424fee03', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268212, '2016-04-03 02:57:59', 1.0106932478982495)
('0x3cc0356217a8e03b94cf6a975683fc32db2080c4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268212, '2016-04-03 02:57:59', 1.0158164625761794)
('0x151b99421883e18cecf41f194c2cd9a83a6bbce2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268212, '2016-04-03 02:57:59', 1.0014586333035567)
('0x6c552b4c497c1d83dab83993e87582014d72747f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268217, '2016-04-03 02:59:07', 1.001505952216762)
('0x00ae16be23f5b9a62839369c0e5edc2d02f42fdc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268218, '2016-04-03 02:59:21', 1.0015275210513868)
('0x4ba17750802abcc34aa8b93a9fc48813368a86a6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268218, '2016-04-03 02:59:21', 1.0054518529960565)
('0xba1c85bf47a2236d2668af0fa26c34d3e33e6470', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268219, '2016-04-03 02:59:22', 1.0310208164015484)
('0x6e1c63671267720d1d61596076a2c3b5a5bf32ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268220, '2016-04-03 02:59:49', 1.0068884765893145)
('0x776cb4cbd14526ed780d298ba472c3ad91b3c17b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268220, '2016-04-03 02:59:49', 1.0025113040208034)
('0x6bc37911128a34187f851704ea8405236b6d38d2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268241, '2016-04-03 03:03:49', 1.0105666375500328)
('0xf74f4925ca32898968b9312daf855ad3a5eaf9f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268243, '2016-04-03 03:03:54', 0.0977318987000112)
('0x08eb1f8f4e10161a4a4c4f0dc29937ef773eae64', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268244, '2016-04-03 03:04:11', 1.0040989187571883)
('0xcf4dd0c38747a6ed6f62eed42716f813d24f1de2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268244, '2016-04-03 03:04:11', 0.3954148591860227)
('0x6724eff089f9dd79c381137df68678bd574b37e0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268253, '2016-04-03 03:05:29', 1.1038458604043364)
('0x49e6da72e14ea075f55af7a3745295815893b1a7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268253, '2016-04-03 03:05:29', 1.0047731450032455)
('0x71e28962e3684dc08391dde163d276a9e06b8fe7', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268253, '2016-04-03 03:05:29', 1.0001899933292557)
('0x3d678e68b85808f8f47cb97ba0f2c8c8a6935c6d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268254, '2016-04-03 03:05:31', 1.01974178406175)
('0x29ab575850dcef127cd8d646fb3c208b3860c2f0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268255, '2016-04-03 03:05:44', 2.0008447401541636)
('0x0ea16d17dc394e3d2738c15aae42e80397257a48', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268255, '2016-04-03 03:05:44', 0.09502612388740155)
('0xbb180332036735421c4f8e4c6b74d6b479819560', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268289, '2016-04-03 03:13:10', 1.0005790876993916)
('0x83ca4d2417eee4ea06708372ff6a3d81fbb400f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268289, '2016-04-03 03:13:10', 0.09533770578224326)
('0x28d9814ef6f91f8d106366ce6a93c3db298ab593', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268289, '2016-04-03 03:13:10', 1.0118380511803622)
('0xc109d2510383cdc5e99c967436bd8d77e165c686', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268291, '2016-04-03 03:13:17', 1.0003928655354055)
('0x7fa7b40d0934105db0ef6aa75be01d6a704ddf1f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268302, '2016-04-03 03:14:27', 3.0538905487341634)
('0x45b40d2422616038295e079fbb1983467d6c806e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268303, '2016-04-03 03:14:34', 2.0023310253403004)
('0x32cfa40feef93057ad5c8631474eb0fc457644c8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268304, '2016-04-03 03:14:40', 3.0075022700637377)
('0xc00eb36ed0dac15d7fb4c0ff92580be24074a14d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268305, '2016-04-03 03:14:50', 1.028532920635873)
('0xf9be8c353e3eb8b0a172c06b77d584fe0cf4fbc0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268305, '2016-04-03 03:14:50', 1.004654090927552)
('0xd28e910cb576184beed476344c098eade1849def', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268306, '2016-04-03 03:15:05', 1.005290575175865)
('0xbb872124e62df34838f5ab0705e25eb937c3956f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268306, '2016-04-03 03:15:05', 1.001384396714031)
('0xf461a4401ea91b17cf340461a636118da7ad2cae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268307, '2016-04-03 03:15:13', 1.0009803156854709)
('0xda59d7e01ee584aa3f283f675f39f79bd19ba107', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268346, '2016-04-03 03:23:38', 0.09506563767112915)
('0x789f40d61bb6436254d5b5f9cbb8cefb76916d46', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268346, '2016-04-03 03:23:38', 1.018757867806629)
('0x86ba309e554d802b67de51bfa8d7981e8ca22607', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268346, '2016-04-03 03:23:38', 1.0066673723680697)
('0x648c948409be33bfc10ab327195a1962687258f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268347, '2016-04-03 03:23:42', 1.0015251818442485)
('0x936081a1c179d61ba6ee12fbd30f5b7ea066e670', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268348, '2016-04-03 03:23:57', 1.0007445698316912)
('0xfccd1ab7e0922f08995104b3019e6b7bfce006f8', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268358, '2016-04-03 03:26:02', 1.0273494312514249)
('0x2f44a56211dd1cf5afb3b913d993d36ab752862b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268358, '2016-04-03 03:26:02', 1.0025515628639907)
('0xe0b7c341bf5914ce05940a690356240ae40999c4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268359, '2016-04-03 03:26:33', 1.0032210205785568)
('0xaa568db0bc83c379e0e77700d243f98650d283f0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268359, '2016-04-03 03:26:33', 1.0033734080039627)
('0x0b33ea5f61a9ec42213f1d218433cc9da227a84d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268359, '2016-04-03 03:26:33', 1.0031312654823614)
('0x5069409bf8d49f38bc99a9ee49e4c6a04fecb457', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268359, '2016-04-03 03:26:33', 1.0014996376818197)
('0xb47e26c24373cb7954eb69b749fb9682d540ac22', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268403, '2016-04-03 03:35:54', 1.0181129439896368)
('0x10d50b62a87413dfd8b111398613f2eb8d819f6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268403, '2016-04-03 03:35:54', 1.040594012356439)
('0xfbf3e57ab56588427fc3a2e4114cd7b51e968158', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268404, '2016-04-03 03:36:22', 1.0059283648207396)
('0x1049cb6c4223942bb3ed14e47b27c7478449deb2', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268404, '2016-04-03 03:36:22', 0.29734610689412183)
('0x3337ce525b73ea0ca14fe1656672a31e2ce65a04', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268404, '2016-04-03 03:36:22', 1.0062964436938246)
('0xbc36cdd484a15352cc4760e8f081dc92f254d702', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268404, '2016-04-03 03:36:22', 1.0030362395025996)
('0x3dad3a0288bf024d3969f9d0747bab3ff61c4be6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268404, '2016-04-03 03:36:22', 1.008548433892772)
('0x154230ed91d1e711e56b9c0f88b5ba5fd2b0503f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268405, '2016-04-03 03:36:35', 1.005204982597573)
('0xf9611dfbe99d6ca351f4e0f3652cb8886dc9fd56', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268405, '2016-04-03 03:36:35', 1.0306651383063823)
('0x0630eea0e56f566f09a4184bd8cb76821bbc072f', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268406, '2016-04-03 03:36:54', 1.0001326873142922)
('0xc3d6a15b409b6e00e05c139e6dee93ad8aa169b5', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268443, '2016-04-03 03:44:55', 1.0040138924201585)
('0x8b9a5dd5ac7c459924c736fd323cbbf8c75e97ae', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268444, '2016-04-03 03:45:01', 1.000715459674239)
('0x7d377ca970b4ab1e861d85be149a6a80472959e6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268445, '2016-04-03 03:45:21', 0.5028007697405319)
('0x84cfe7de72b699c01ef7d566c81bd934e5987938', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268445, '2016-04-03 03:45:21', 0.09529561930538377)
('0x56fdd8c9cc58872da6e0c805d05541258e8895ec', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268445, '2016-04-03 03:45:21', 1.0020883578957531)
('0x21197caa43411be985e6de589691fce84e56c4a4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268446, '2016-04-03 03:45:28', 1.10007416316113)
('0xecb1072377d333f966e1d0ae0c8023606735a020', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268472, '2016-04-03 03:51:49', 1.003263207744235)
('0xcbe37681ade5d0580aefb3f60845f7be5eecf4b0', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268472, '2016-04-03 03:51:49', 1.0198718797102102)
('0xeddc054af8c36f5678d2e12c131133940af40d6c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268473, '2016-04-03 03:52:06', 1.0002816535745889)
('0xc6c177291d47ae2ba360dfaa2cee9fb8d5081a43', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268473, '2016-04-03 03:52:06', 1.0042223113164481)
('0xbc51138957418541d28de6b22ec0d6fd5c5fee0b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268473, '2016-04-03 03:52:06', 0.534827639851771)
('0x05232cef5c73335299750432e4ffeaab9932b4f4', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268474, '2016-04-03 03:52:15', 1.002661188774752)
('0xeec31b83834154a1b7a5073efb898d6e6a399828', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268475, '2016-04-03 03:52:23', 1.0136438564761927)
('0x3eb29c04671208a69dda867e5457d09a9cbd0944', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268502, '2016-04-03 03:58:38', 1.007854921537379)
('0x3ecfae314771e38fb1a51a7c884d9f3b3a3378ee', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268503, '2016-04-03 03:58:58', 1.0060220829822446)
('0xadc46d280b57549324edd54f78acdf7579cb031c', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268503, '2016-04-03 03:58:58', 1.0293358223465725)
('0xbf55eba5c61a2099a50adca264c777985d9e4baf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268503, '2016-04-03 03:58:58', 1.004599505659146)
('0x59c76b8d60ade6eb15556d5ed50c83b1591d0cbf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268504, '2016-04-03 03:59:19', 1.0104257332986835)
('0xcd13d775ca14f3d9232e85076050b32769bb8746', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268504, '2016-04-03 03:59:19', 1.0004043022738038)
('0x77f190fc96c507f40dc13aadc48d2cafcde5358b', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268504, '2016-04-03 03:59:19', 1.0250205204634175)
('0xbfb2aafb70401bad196b4898256e468469652da6', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268504, '2016-04-03 03:59:19', 1.012668000715037)
('0x14d65bea9d868e77c7cbbf2787077a66d760f8bb', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268505, '2016-04-03 03:59:29', 0.1962185010416993)
('0x408ba99cc042602fb4fda760faf8da1e74ae39ed', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268506, '2016-04-03 03:59:53', 1.004972698159479)
('0xcf0eb8a74a7f7a7e73f644fa62bd70f3bba42ffc', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268538, '2016-04-03 04:07:00', 1.0101063895208342)
('0xe5f91d01cf6391095840d1a6fc1a496fa9c26e14', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268538, '2016-04-03 04:07:00', 0.29557774536386633)
('0x6710dc926b007434f3a7d06bbc5430f8fc5196f9', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268538, '2016-04-03 04:07:00', 1.004204489643408)
('0xc1edd56c2fca895f3c28afc413174023c397adaf', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268539, '2016-04-03 04:07:05', 1.0089340353097276)
('0xd001962b8dc39c5abe7ae30832574037e458794a', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268541, '2016-04-03 04:07:15', 1.0115390596070035)
('0x3cf67f45a4f2626428eb73ea950c3e46f07f67ea', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268542, '2016-04-03 04:07:59', 0.09885341811832608)
('0xdb45111cc9c3048eefa525fdb9779aa06524b7a1', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268542, '2016-04-03 04:07:59', 5.0321230832262085)
('0x1fb70ea33ec8a5550d60659fe44151cfd85b659e', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268545, '2016-04-03 04:08:31', 1.0008553650262098)
('0x0ef177da88284818096351a26c6f35c00bf11480', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268547, '2016-04-03 04:08:48', 1.000098149770735)
('0x68379c8d1d55d2b6f55d0d159e51726a022b1354', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268547, '2016-04-03 04:08:48', 1.0016541374900563)
('0x1b9e920592e5557e3769319a7fb56bb94255ae7d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268548, '2016-04-03 04:08:52', 1.0003153308336523)
('0xdfd0835fe0627923d61a1dfa64e52bc8aa84cf06', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268549, '2016-04-03 04:09:07', 0.09555794003335992)
('0xd505f5106fcf66acd8eef47fc3211da62820d4be', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268549, '2016-04-03 04:09:07', 1.0047439342422217)
('0x7dd1c6e585d0f014da38af34611951cd9cb60b1d', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268551, '2016-04-03 04:09:47', 1.0021626887810435)
('0x4b9302929e7422ce8cc47e5a6817a63ead1b74c5', '0xea674fdde714fd979de3edf0f56aa9716b898ec8', 1268551, '2016-04-03 04:09:47', 1.0018000971161398)
